date,N_risky,N_safe,wealth,p_curr,signal,trade_risky,trade_safe
2022-04-21,689.303829459334,2687.4842948021787,270432.2864700563,0.41561211936699677,-1,-172.3259573648335,477.82948643561093
2022-04-22,885.8046868145804,2149.987435841743,265013.8817888638,0.5298482991033442,1,196.50085735524635,-537.4968589604358
2022-04-25,708.6437494516642,2632.742822750341,267277.48082186596,0.42312034340887844,-1,-177.1609373629161,482.75538690859804
2022-04-26,708.6437494516642,2632.742822750341,260974.94092155262,0.41716301835966685,0,0.0,0.0
2022-04-27,566.9149995613313,3006.1373735663824,262007.79364635813,0.33192724690305714,-1,-141.72874989033286,373.3945508160415
2022-04-28,453.5319996490651,3315.3700094968312,267616.88574596046,0.2717154830313751,-1,-113.38299991226627,309.23263593044885
2022-04-29,362.82559971925207,3559.528893600999,260302.73540730064,0.21529985331966156,-1,-90.70639992981302,244.15888410416756
2022-05-02,362.82559971925207,3559.528893600999,256714.07993689724,0.21873890599946225,0,0.0,0.0
2022-05-03,362.82559971925207,3559.528893600999,256116.27936705528,0.22135914745553276,0,0.0,0.0
2022-05-04,290.2604797754017,3763.8978816276476,264606.0064144288,0.17843467522498102,-1,-72.56511994385042,204.36898802664896
2022-05-05,232.20838382032133,3919.528195605353,260237.0268856635,0.13705734879284923,-1,-58.05209595508034,155.63031397770547
2022-05-06,232.20838382032133,3919.528195605353,261206.31905719044,0.13719424820707837,0,0.0,0.0
2022-05-09,533.6967592031244,3135.6225564842825,259564.38761347963,0.3067839388463298,1,301.4883753828031,-783.9056391210706
2022-05-10,426.95740736249957,3420.2725931700534,259176.44728553097,0.24975475555055246,-1,-106.73935184062489,284.6500366857706
2022-05-11,341.5659258899997,3635.1801577853134,256732.0266875203,0.19124950306111524,-1,-85.39148147249992,214.9075646152599
2022-05-12,639.3539623596137,2908.1441262282506,256057.2644518878,0.34927715317760716,1,297.7880364696139,-727.0360315570628
2022-05-13,511.4831698876909,3224.3674887761695,262037.00882601945,0.28175984140554233,-1,-127.87079247192274,316.22336254791907
2022-05-16,409.1865359101527,3473.735674565578,261936.30892129242,0.2230879551943495,-1,-102.29663397753819,249.3681857894086
2022-05-17,327.34922872812217,3678.8616271679,262866.5829434325,0.1823598953658479,-1,-81.83730718203054,205.12595260232217
2022-05-18,261.87938298249776,3845.291904117294,245197.31476808497,0.14757685381071095,-1,-65.46984574562444,166.4302769493939
2022-05-19,209.5035063859982,3977.752509320025,240207.39941853733,0.11754437322422238,-1,-52.37587659649955,132.46060520273124
2022-05-20,167.60280510879858,4082.2001629008373,243718.95049253193,0.09284254901983839,-1,-41.900701277199644,104.44765358081195
2022-05-23,134.08224408703887,4166.511303575666,251442.89431191067,0.07488073792468826,-1,-33.52056102175972,84.31114067482852
2022-05-24,107.2657952696311,4231.4654598031075,255373.71956006446,0.057849099657782094,-1,-26.816448817407775,64.95415622744159
2022-05-25,107.2657952696311,4231.4654598031075,255578.46790277257,0.05786865377193335,0,0.0,0.0
2022-05-26,449.8405198580746,3385.172367842486,256785.994555312,0.2471461885595607,1,342.5747245884435,-846.2930919606215
2022-05-27,359.87241588645963,3615.128067144341,260515.07756937045,0.2028297162904107,-1,-89.96810397161492,229.95569930185516
2022-05-31,287.8979327091677,3801.862303922612,256058.47317174997,0.16420530032030273,-1,-71.97448317729193,186.7342367782712
2022-06-01,230.31834616733417,3951.8528518479334,254974.98711475084,0.13180724303627928,-1,-57.57958654183355,149.99054792532093
2022-06-02,531.838440469234,3161.4822814783465,257856.51804936887,0.3060203014431769,1,301.52009430189986,-790.3705703695867
2022-06-03,531.838440469234,3161.4822814783465,252680.15971093625,0.3002489199733646,0,0.0,0.0
2022-06-06,531.838440469234,3161.4822814783465,252795.96313513722,0.3016803231661922,0,0.0,0.0
2022-06-07,775.2622977973263,2529.185825182677,255204.09209969314,0.4432710326729936,1,243.42385732809223,-632.2964562956694
2022-06-08,620.209838237861,2932.199187280071,253824.91474811226,0.35474556052098116,-1,-155.05245955946526,403.0133620973936
2022-06-09,850.1911307303244,2345.7593498240567,247748.67649040994,0.4803024131205545,1,229.98129249246333,-586.4398374560142
2022-06-10,850.1911307303244,2345.7593498240567,242339.59487688763,0.472055373004169,0,0.0,0.0
2022-06-13,1047.706222167086,1876.6074798592454,237814.0518666149,0.5700975461504247,1,197.5150914367617,-469.15186996481134
2022-06-14,838.1649777336688,2391.7727269722086,235915.158464783,0.4628167694699953,-1,-209.5412444334172,515.1652471129631
2022-06-15,670.531982186935,2809.093387666049,239052.50556241017,0.3727428495125338,-1,-167.63299554673378,417.32066069384035
2022-06-16,903.1631585262278,2247.274710132839,234011.58486399543,0.49253920272641244,1,232.63117633929284,-561.8186775332098
2022-06-17,722.5305268209822,2685.871910754071,236064.61861523768,0.39510941266445776,-1,-180.63263170524556,438.5972006212317
2022-06-21,578.0244214567858,3040.6629156898734,242171.6785244589,0.31821055845643437,-1,-144.50610536419646,354.79100493580233
2022-06-22,462.41953716542866,3321.328818493717,243100.81586097475,0.2526250053240673,-1,-115.60488429135717,280.66590280384344
2022-06-23,733.4465821849799,2657.0630547949736,246594.66789044003,0.4035347915854299,1,271.0270450195513,-664.2657636987434
2022-06-24,949.0468593290764,2125.650443835979,251791.62686539098,0.5239161577610416,1,215.60027714409645,-531.4126109589947
2022-06-27,949.0468593290764,2125.650443835979,251544.41653411798,0.5244310468955489,0,0.0,0.0
2022-06-28,1124.679706481716,1700.5203550687831,246416.6578013245,0.6155171175911227,1,175.63284715263978,-425.1300887671958
2022-06-29,1124.679706481716,1700.5203550687831,249076.59485853603,0.616874705043391,0,0.0,0.0
2022-06-30,1124.679706481716,1700.5203550687831,246580.45974567044,0.6118858243551444,0,0.0,0.0
2022-07-01,899.7437651853728,2232.941695488733,251255.57534849504,0.4881658078428609,-1,-224.93594129634323,532.4213404199498
2022-07-05,899.7437651853728,2232.941695488733,251380.21047335526,0.4971603935343954,0,0.0,0.0
2022-07-06,719.7950121482983,2677.814266449983,252840.54280437343,0.3992301319700566,-1,-179.94875303707457,444.87257096124983
2022-07-07,929.68216497487,2142.2514131599864,254065.3297571924,0.5254725259352654,1,209.8871528265718,-535.5628532899966
2022-07-08,929.68216497487,2142.2514131599864,255135.5584962392,0.5257354355286188,0,0.0,0.0
2022-07-11,1099.3881696122842,1713.8011305279892,252772.74316041527,0.6182547712422739,1,169.70600463741417,-428.4502826319973
2022-07-12,1233.6529923163434,1371.0409044223913,253426.76501914847,0.6966987263079685,1,134.26482270405918,-342.7602261055979
2022-07-13,1340.8397478593392,1096.8327235379131,252623.17337290093,0.7577134789697856,1,107.18675554299578,-274.2081808844783
2022-07-14,1424.598617209873,877.4661788303305,256347.64374738117,0.8095993488487112,1,83.75886935053371,-219.36654470758265
2022-07-15,1491.1881226731853,701.9729430642644,258975.1592098793,0.8484489168703916,1,66.5895054633121,-175.4932357660661
2022-07-18,1544.8428320149462,561.5783544514115,253905.49296005134,0.8780201688381035,1,53.65470934176093,-140.39458861285289
2022-07-19,1587.246201460499,449.2626835611292,260304.80769660967,0.9034564457331491,1,42.40336944555267,-112.31567089028232
