,antecedent,consequent,count_xy,count_x,support,confidence,geom_mean,RPF,usefulness_lambda_0.00,usefulness_lambda_0.05,usefulness_lambda_0.10,usefulness_lambda_0.15,usefulness_lambda_0.20,usefulness_lambda_0.25,usefulness_lambda_0.30,usefulness_lambda_0.35,usefulness_lambda_0.40,usefulness_lambda_0.45,usefulness_lambda_0.50,usefulness_lambda_0.55,usefulness_lambda_0.60,usefulness_lambda_0.65,usefulness_lambda_0.70,usefulness_lambda_0.75,usefulness_lambda_0.80,usefulness_lambda_0.85,usefulness_lambda_0.90,usefulness_lambda_0.95,usefulness_lambda_1.00
358,UUUDH,U,7,15,0.0014129995962858296,0.4666666666666667,0.025678781349590053,0.00030771991208002514,0.0014129995962858296,0.0018883620978233865,0.0025236464482149834,0.0033726536891039425,0.004507284653391922,0.006023629112095368,0.00805010343706105,0.010758325942952925,0.014377650920851918,0.01921459222354948,0.02567878134959005,0.03431765836757601,0.04586283359013298,0.061292046280860595,0.08191196756110118,0.10946885993959815,0.14629646501332633,0.19551364367186044,0.2612885065839782,0.3491914036826457,0.4666666666666667
359,UUUDH,H,4,15,0.0008074283407347598,0.26666666666666666,0.014673589342622886,5.741712645224958e-05,0.0008074283407347598,0.0010790640558990781,0.0014420836846942761,0.001927230679487967,0.002575591230509669,0.00344207377834021,0.004600059106892028,0.006147614824544528,0.008215800526201097,0.010979766984885416,0.014673589342622884,0.019610090495757716,0.02620733348007599,0.03502402644620605,0.04680683860634353,0.06255363425119895,0.08359798000761502,0.11172208209820597,0.14930771804798754,0.19953794496151178,0.26666666666666666
360,UUUUD,D,8,29,0.0016148566814695195,0.27586206896551724,0.021106342772564148,0.00012289040144357818,0.0016148566814695195,0.0020881509252495744,0.002700161776989838,0.0034915453350411072,0.004514873490372051,0.005838126295966979,0.007549207905901351,0.009761786079532557,0.012622843171144333,0.016322440219969953,0.021106342772564148,0.02729234717539011,0.03529139189903964,0.045634856326855974,0.05900986047618757,0.07630491062529947,0.09866892310115669,0.12758754719927648,0.16498185739433474,0.21333597100014587,0.27586206896551724
361,UUUUD,U,16,29,0.003229713362939039,0.5517241379310345,0.042212685545128296,0.0009831232115486254,0.003229713362939039,0.004176301850499149,0.005400323553979675,0.006983090670082214,0.009029746980744104,0.011676252591933958,0.015098415811802704,0.019523572159065115,0.025245686342288666,0.032644880439939905,0.042212685545128296,0.05458469435078022,0.07058278379807928,0.09126971265371195,0.11801972095237513,0.1526098212505989,0.1973378462023134,0.25517509439855296,0.3299637147886695,0.4266719420002917,0.5517241379310345
362,UUUUD,H,5,29,0.0010092854259184498,0.1724137931034483,0.013191464232852593,3.0002539414936084e-05,0.0010092854259184498,0.0013050943282809841,0.0016876011106186485,0.0021822158344006926,0.002821795931482532,0.0036488289349793624,0.004718254941188346,0.006101116299707849,0.00788927698196521,0.01020152513748122,0.013191464232852591,0.01705771698461882,0.022057119936899773,0.028521785204284982,0.03688116279761724,0.04769056914081216,0.061668076938222946,0.07974221699954782,0.10311366087145923,0.13333498187509119,0.1724137931034483
363,UUUUU,D,10,24,0.0020185708518368995,0.4166666666666667,0.02900122735791323,0.0003504463284439062,0.0020185708518368995,0.0026350037388532177,0.0034396834262478714,0.004490096882349574,0.005861286494867247,0.007651211159821595,0.00998774454438341,0.013037810485181605,0.017019308162332002,0.022216678993273915,0.029001227357913228,0.0378576468841274,0.04941864735294448,0.06451015599753593,0.08421032241341714,0.10992654243841132,0.14349600365071802,0.18731693553686973,0.24451994094783458,0.319191648901196,0.4166666666666667
364,UUUUU,U,7,24,0.0014129995962858296,0.2916666666666667,0.020300859150539263,0.00012020309065625983,0.0014129995962858296,0.001844502617197252,0.0024077783983735097,0.0031430678176447018,0.004102900546407073,0.005355847811875115,0.006991421181068385,0.009126467339627123,0.011913515713632401,0.015551675295291738,0.020300859150539263,0.026500352818889177,0.03459305314706113,0.045157109198275154,0.058947225689391994,0.07694857970688793,0.10044720255550263,0.1311218548758088,0.17116395866348422,0.22343415423083718,0.2916666666666667
365,UUUUU,H,7,24,0.0014129995962858296,0.2916666666666667,0.020300859150539263,0.00012020309065625983,0.0014129995962858296,0.001844502617197252,0.0024077783983735097,0.0031430678176447018,0.004102900546407073,0.005355847811875115,0.006991421181068385,0.009126467339627123,0.011913515713632401,0.015551675295291738,0.020300859150539263,0.026500352818889177,0.03459305314706113,0.045157109198275154,0.058947225689391994,0.07694857970688793,0.10044720255550263,0.1311218548758088,0.17116395866348422,0.22343415423083718,0.2916666666666667
366,UUUUH,D,7,18,0.0014129995962858296,0.3888888888888889,0.02344141299068904,0.00021369438338890635,0.0014129995962858296,0.001871225868223879,0.0024780518402935958,0.0032816673964704856,0.00434589007620657,0.005755233018063909,0.007621616403405463,0.010093255376165575,0.013366430255264024,0.017701073747795212,0.023441412990689036,0.031043305667741692,0.04111044104566651,0.05444228076281963,0.07209754649348653,0.09547829623498016,0.12644126596954586,0.16744531867886595,0.22174671008292585,0.2936576777455607,0.3888888888888889
367,UUUUH,U,2,18,0.0004037141703673799,0.1111111111111111,0.006697546568768297,4.984125560091109e-06,0.0004037141703673799,0.0005346359623496798,0.000708014811512456,0.0009376192561344243,0.001241682878916163,0.0016443522908754025,0.0021776046866872753,0.0028837872503330217,0.0038189800729325784,0.005057449642227203,0.006697546568768297,0.008869515905069054,0.011745840298761861,0.015554937360805607,0.020599298998139007,0.02727951320999433,0.036126075991298814,0.04784151962253313,0.06335620288083595,0.08390219364158875,0.1111111111111111
368,UUUUH,H,9,18,0.0018167137666532096,0.5,0.030138959559457338,0.0004541784416633024,0.0018167137666532096,0.002405861830573559,0.003186066651806052,0.00421928665260491,0.005587572955122733,0.007399585308939312,0.00979922109009274,0.012977042626498599,0.017185410328196603,0.02275852339002242,0.030138959559457338,0.03991282157281075,0.052856281344428366,0.06999721812362523,0.09269684549162552,0.1227578094449745,0.16256734196084463,0.2152868383013991,0.2851029129637618,0.3775598713871494,0.5
369,UUUHD,D,6,18,0.0012111425111021397,0.3333333333333333,0.020092639706304892,0.00013457139012245997,0.0012111425111021397,0.0016039078870490394,0.0021240444345373677,0.0028128577684032735,0.003725048636748489,0.004933056872626207,0.006532814060061825,0.008651361750999065,0.011456940218797736,0.01517234892668161,0.02009263970630489,0.026608547715207168,0.03523752089628559,0.04666481208241682,0.06179789699441702,0.08183853962998298,0.10837822797389643,0.1435245588675994,0.19006860864250782,0.2517065809247663,0.3333333333333333
370,UUUHD,U,9,18,0.0018167137666532096,0.5,0.030138959559457338,0.0004541784416633024,0.0018167137666532096,0.002405861830573559,0.003186066651806052,0.00421928665260491,0.005587572955122733,0.007399585308939312,0.00979922109009274,0.012977042626498599,0.017185410328196603,0.02275852339002242,0.030138959559457338,0.03991282157281075,0.052856281344428366,0.06999721812362523,0.09269684549162552,0.1227578094449745,0.16256734196084463,0.2152868383013991,0.2851029129637618,0.3775598713871494,0.5
371,UUUHD,H,3,18,0.0006055712555510698,0.16666666666666666,0.010046319853152446,1.6821423765307496e-05,0.0006055712555510698,0.0008019539435245197,0.0010620222172686839,0.0014064288842016368,0.0018625243183742442,0.0024665284363131037,0.003266407030030913,0.004325680875499532,0.005728470109398867,0.007586174463340805,0.010046319853152446,0.013304273857603582,0.01761876044814279,0.023332406041208408,0.030898948497208506,0.0409192698149915,0.054189113986948215,0.07176227943379969,0.09503430432125393,0.12585329046238314,0.16666666666666666
372,UUUHU,D,6,13,0.0012111425111021397,0.46153846153846156,0.023642945063547194,0.0002579948544359588,0.0012111425111021397,0.0016302187378091605,0.0021943025768996105,0.0029535691667113774,0.003975555110031317,0.00535116584064767,0.007202761642483914,0.009695041571008076,0.013049693399427902,0.017565112699291403,0.023642945063547194,0.03182381239719919,0.04283540112156327,0.05765718972773706,0.07760757318149156,0.10446113387699722,0.14060649036594722,0.18925876447319204,0.2547455657039427,0.34289193119515476,0.46153846153846156
373,UUUHU,U,3,13,0.0006055712555510698,0.23076923076923078,0.011821472531773597,3.224935680449485e-05,0.0006055712555510698,0.0008151093689045803,0.0010971512884498053,0.0014767845833556887,0.001987777555015658,0.0026755829203238346,0.003601380821241957,0.004847520785504039,0.006524846699713952,0.008782556349645702,0.011821472531773597,0.015911906198599595,0.021417700560781634,0.028828594863868528,0.03880378659074577,0.05223056693849861,0.07030324518297361,0.09462938223659602,0.12737278285197134,0.17144596559757738,0.23076923076923078
374,UUUHU,H,4,13,0.0008074283407347598,0.3076923076923077,0.01576196337569813,7.644291983287667e-05,0.0008074283407347598,0.0010868124918727738,0.0014628683845997405,0.0019690461111409184,0.0026503700733542107,0.003567443893765113,0.004801841094989276,0.006463361047338717,0.008699795599618601,0.011710075132860934,0.01576196337569813,0.021215874931466126,0.028556934081042176,0.03843812648515804,0.05173838212099437,0.06964075591799815,0.09373766024396482,0.1261725096487947,0.1698303771359618,0.22859462079676982,0.3076923076923077
375,UUUHH,D,5,20,0.0010092854259184498,0.25,0.015884626419265024,6.308033911990311e-05,0.0010092854259184498,0.0013295672298492415,0.0017514857277170454,0.0023072938212717197,0.0030394793936560595,0.004004013229389154,0.005274627613724009,0.006948452682236578,0.009153441382602786,0.012058150638190166,0.015884626419265024,0.020925377700994115,0.027565736855995976,0.03631331578678821,0.04783680952624972,0.06301711358683652,0.08301466264461357,0.10935813815881482,0.1440613260426038,0.1897770573874801,0.25
376,UUUHH,U,7,20,0.0014129995962858296,0.35,0.022238476986971036,0.0001730924505450141,0.0014129995962858296,0.0018613941217889378,0.002452080018803863,0.003230211349780407,0.004255271151118484,0.005605618521144815,0.0073844786592136115,0.00972783375513121,0.012814817935643902,0.01688141089346623,0.022238476986971036,0.029295528781391758,0.03859203159839437,0.050838642101503496,0.0669715333367496,0.08822395902157114,0.11622052770245898,0.15310139342234072,0.20168585645964532,0.26568788034247215,0.35
377,UUUHH,H,8,20,0.0016148566814695195,0.4,0.02541540227082404,0.00025837706903512317,0.0016148566814695195,0.002127307567758786,0.0028023771643472728,0.0036916701140347506,0.0048631670298496955,0.0064064211670226455,0.008439404181958413,0.011117524291578524,0.014645506212164459,0.019293041021104265,0.025415402270824044,0.033480604321590585,0.044105178969593574,0.05810130525886115,0.07653889524199954,0.10082738173893845,0.13282346023138172,0.17497302105410373,0.23049812166816608,0.3036432918199682,0.4
378,UUHDD,D,6,25,0.0012111425111021397,0.24,0.017049170145919522,6.976180863948324e-05,0.0012111425111021397,0.0015777785511240836,0.0020554023441237074,0.002677612009124711,0.0034881764594199343,0.004544114296839001,0.0059197047462932586,0.0077117127770451625,0.010046195968283773,0.013087371943309344,0.017049170145919522,0.022210280560805394,0.028933757969900564,0.037692560792686694,0.04910282102270809,0.06396718561122325,0.08333127811798004,0.10855725238531944,0.14141961231850134,0.18423003814915823,0.24
379,UUHDD,U,10,25,0.0020185708518368995,0.4,0.02841528357653254,0.000322971336293904,0.0020185708518368995,0.0026296309185401393,0.0034256705735395123,0.004462686681874519,0.0058136274323665575,0.007573523828065001,0.009866174577155433,0.012852854628408605,0.01674365994713962,0.021812286572182243,0.02841528357653254,0.037017134268009,0.04822292994983428,0.06282093465447783,0.08183803503784683,0.10661197601870541,0.13888546352996675,0.1809287539755324,0.23569935386416888,0.30705006358193043,0.4
380,UUHDD,H,9,25,0.0018167137666532096,0.36,0.025573755218879283,0.00023544610415825596,0.0018167137666532096,0.0023666678266861256,0.0030831035161855607,0.004016418013687067,0.005232264689129902,0.006816171445258501,0.00887955711943989,0.011567569165567745,0.01506929395242566,0.01963105791496402,0.025573755218879283,0.033315420841208095,0.04340063695485084,0.05653884118903004,0.07365423153406214,0.09595077841683486,0.12499691717697006,0.16283587857797915,0.212129418477752,0.27634505722373737,0.36
381,UUHDU,D,4,20,0.0008074283407347598,0.2,0.01270770113541202,3.2297133629390396e-05,0.0008074283407347598,0.0010636537838793932,0.0014011885821736362,0.0018458350570173753,0.0024315835149248477,0.0032032105835113228,0.004219702090979207,0.005558762145789263,0.007322753106082229,0.009646520510552132,0.01270770113541202,0.01674030216079529,0.022052589484796783,0.02905065262943057,0.03826944762099978,0.05041369086946922,0.06641173011569086,0.08748651052705185,0.11524906083408303,0.1518216459099841,0.2
382,UUHDU,U,10,20,0.0020185708518368995,0.5,0.03176925283853005,0.0005046427129592249,0.0020185708518368995,0.002659134459698483,0.003502971455434091,0.0046145876425434385,0.00607895878731212,0.008008026458778308,0.010549255227448017,0.013896905364473158,0.018306882765205573,0.02411630127638033,0.031769252838530056,0.041850755401988224,0.05513147371199195,0.07262663157357643,0.09567361905249942,0.12603422717367305,0.16602932528922712,0.21871627631762963,0.28812265208520754,0.3795541147749603,0.5
383,UUHDU,H,6,20,0.0012111425111021397,0.3,0.019061551703118032,0.00010900282599919257,0.0012111425111021397,0.0015954806758190895,0.0021017828732604544,0.002768752585526063,0.003647375272387272,0.004804815875266984,0.00632955313646881,0.008338143218683893,0.010984129659123345,0.0144697807658282,0.01906155170311803,0.025110453241192935,0.033078884227195175,0.04357597894414585,0.05740417143149965,0.07562053630420383,0.09961759517353626,0.1312297657905778,0.17287359125112453,0.22773246886497614,0.3
384,UUHDH,D,5,14,0.0010092854259184498,0.35714285714285715,0.018985759944894504,0.00012873538595898596,0.0010092854259184498,0.0013534910876601123,0.0018150842936310984,0.002434098770965552,0.0032642213078508293,0.004377447979401731,0.005870328328009301,0.007872339052522156,0.010557113451758419,0.01415750054586267,0.018985759944894504,0.02546064395459266,0.03414371573558506,0.04578805337019573,0.06140356391401309,0.08234457208430947,0.11042728010451217,0.14808728593300868,0.19859082134640582,0.26631803044105373,0.35714285714285715
385,UUHDH,U,5,14,0.0010092854259184498,0.35714285714285715,0.018985759944894504,0.00012873538595898596,0.0010092854259184498,0.0013534910876601123,0.0018150842936310984,0.002434098770965552,0.0032642213078508293,0.004377447979401731,0.005870328328009301,0.007872339052522156,0.010557113451758419,0.01415750054586267,0.018985759944894504,0.02546064395459266,0.03414371573558506,0.04578805337019573,0.06140356391401309,0.08234457208430947,0.11042728010451217,0.14808728593300868,0.19859082134640582,0.26631803044105373,0.35714285714285715
386,UUHDH,H,4,14,0.0008074283407347598,0.2857142857142857,0.015188607955915603,6.591251761100079e-05,0.0008074283407347598,0.0010827928701280898,0.0014520674349048786,0.001947279016772441,0.0026113770462806636,0.0035019583835213842,0.004696262662407441,0.006297871242017725,0.008445690761406733,0.011326000436690135,0.015188607955915605,0.020368515163674123,0.027314972588468052,0.03663044269615659,0.04912285113121046,0.06587565766744757,0.08834182408360973,0.11846982874640694,0.1588726570771246,0.21305442435284294,0.2857142857142857
387,UUHUD,D,8,17,0.0016148566814695195,0.47058823529411764,0.027566874251275863,0.00035761532046383823,0.0016148566814695195,0.0021446643799462157,0.002848293198641293,0.003782770964671735,0.005023835389555204,0.0066720724720211845,0.008861068808993015,0.011768238544615664,0.015629202461719317,0.02075688461474764,0.027566874251275866,0.03661110855940918,0.0486226061660512,0.06457487695415123,0.08576082325581401,0.11389752721847284,0.15126541716824413,0.20089309214934253,0.2668027843299851,0.3543363535532371,0.47058823529411764
388,UUHUD,U,5,17,0.0010092854259184498,0.29411764705882354,0.017229296407047418,8.730842784761676e-05,0.0010092854259184498,0.0013404152374663848,0.0017801832491508081,0.0023642318529198346,0.003139897118472002,0.004170045295013241,0.005538168005620635,0.00735514909038479,0.009768251538574574,0.012973052884217276,0.017229296407047415,0.022881942849630743,0.030389128853781994,0.04035929809634452,0.05360051453488376,0.07118595451154552,0.0945408857301526,0.12555818259333912,0.1667517402062407,0.22146022097077322,0.29411764705882354
