date,signal_source_date,money,shares,price,wealth,macd_signal,bayes_signal,rule_signal,action,g_today,g_reason,trade_cash,trade_shares
2024-12-11,2024-12-10,12640.168572272918,1133.4056830822503,230.25999450683594,273618.15493280854,1,0,0,1,0.5,buy_use_aggressive_g,-12640.168572272918,54.895200529059586
2024-12-12,2024-12-11,6320.147486979321,1161.0081963079342,228.97000122070312,272156.19561285333,1,0,1,1,0.5,buy_use_aggressive_g,-6320.147486979321,27.602513225683918
2024-12-13,2024-12-12,3160.1053442270954,1174.9012115675457,227.4600067138672,270403.14281551173,1,0,0,1,0.5,buy_use_aggressive_g,-3160.1053442270954,13.89301525961152
2024-12-16,2024-12-13,1580.068472640269,1181.6846594803253,232.92999267578125,276829.8675504755,1,0,0,1,0.5,buy_use_aggressive_g,-1580.068472640269,6.783447912779485
2024-12-17,2024-12-16,790.0421366624977,1185.1025360000033,231.14999389648438,274726.48609977146,1,0,0,1,0.5,buy_use_aggressive_g,-790.0421366624977,3.41787651967796
2024-12-18,2024-12-17,395.0250185419322,1186.893870168734,220.52000427246094,262128.86633910888,1,0,0,1,0.5,buy_use_aggressive_g,-395.0250185419322,1.7913341687308495
2024-12-19,2024-12-18,395.0289687921176,1186.893870168734,223.2899932861328,265416.55327012093,1,-1,0,0,0.0,hold_no_trade,0.0,0.0
2024-12-20,2024-12-19,53786.26634009863,949.5150961349873,224.9199981689453,267351.2000241659,0,0,-1,-1,0.2,sell_use_conservative_g,53391.23342101682,-237.37877403374682
2024-12-23,2024-12-20,26893.402101381016,1069.0094638285593,225.05999755859375,267484.66942075023,0,0,1,1,0.5,buy_use_aggressive_g,-26893.402101381016,119.49436769357199
2024-12-24,2024-12-23,13446.835517701016,1127.7164506809563,229.0500030517578,271750.29198769154,0,0,1,1,0.5,buy_use_aggressive_g,-13446.835517701016,58.7069868523969
2024-12-26,2024-12-24,13446.969986056194,1127.7164506809563,227.0500030517578,269494.9935546848,0,0,0,0,0.0,hold_no_trade,0.0,0.0
2024-12-27,2024-12-26,13447.104455756056,1127.7164506809563,223.75,265773.66029562004,0,0,0,0,0.0,hold_no_trade,0.0,0.0
2024-12-30,2024-12-27,6723.619463400308,1158.0988247012033,221.3000030517578,263010.89290401374,0,1,0,1,0.5,buy_use_aggressive_g,-6723.619463400308,30.382374020246996
2024-12-31,2024-12-30,3361.843349797471,1173.4224190270625,219.38999938964844,260798.9871439445,0,0,1,1,0.5,buy_use_aggressive_g,-3361.843349797471,15.323594325859204
2025-01-02,2024-12-31,1680.9384841154847,1181.0554154615274,220.22000122070312,261772.9635187711,0,0,1,1,0.5,buy_use_aggressive_g,-1680.9384841154847,7.632996434464908
2025-01-03,2025-01-02,54637.11858865151,944.844332369222,224.19000244140625,266461.7717692563,0,0,-1,-1,0.2,sell_use_conservative_g,52956.163295151186,-236.2110830923055
2025-01-06,2025-01-03,97648.86877328657,755.8754658953776,227.61000061035156,269693.6840270832,0,0,-1,-1,0.2,sell_use_conservative_g,43011.20381344917,-188.9688664738444
2025-01-07,2025-01-06,97649.8452619743,755.8754658953776,222.11000061035156,265537.3454533464,0,0,0,0,0.0,hold_no_trade,0.0,0.0
2025-01-08,2025-01-07,48825.410880213465,975.6810293354538,222.1300048828125,265553.44269056537,0,1,0,1,0.5,buy_use_aggressive_g,-48825.410880213465,219.80556344007613
2025-01-10,2025-01-08,24412.949567161137,1087.186233021083,218.94000244140625,262441.5060790603,0,0,1,1,0.5,buy_use_aggressive_g,-24412.949567161137,111.5052036856291
2025-01-13,2025-01-10,12206.596848328405,1143.0618920579163,218.4600067138672,261919.90546166652,0,1,0,1,0.5,buy_use_aggressive_g,-12206.596848328405,55.875659036833525
2025-01-14,2025-01-13,6103.359457148445,1171.0898109186364,217.75999450683594,261119.87024980225,0,0,1,1,0.5,buy_use_aggressive_g,-6103.359457148445,28.027918860720064
2025-01-15,2025-01-14,3051.7102453715083,1184.753165124936,223.35000610351562,267666.33690718544,0,0,1,1,0.5,buy_use_aggressive_g,-3051.7102453715083,13.663354206299585
2025-01-16,2025-01-15,1525.870381236981,1191.668194382225,220.66000366210938,264479.378517638,0,1,0,1,0.5,buy_use_aggressive_g,-1525.870381236981,6.915029257288986
2025-01-17,2025-01-16,1525.8856399407935,1191.668194382225,225.94000244140625,270771.4003880069,0,0,0,0,0.0,hold_no_trade,0.0,0.0
2025-01-21,2025-01-17,762.9504493985964,1194.9751616883498,230.7100067138672,276455.6780254223,0,0,1,1,0.5,buy_use_aggressive_g,-762.9504493985964,3.30696730612482
2025-01-22,2025-01-21,762.9580789030905,1194.9751616883498,235.00999450683594,281594.0642630876,0,0,0,0,0.0,hold_no_trade,0.0,0.0
2025-01-23,2025-01-22,762.9657084838796,1194.9751616883498,235.4199981689453,282084.0160850903,1,0,-1,0,0.0,hold_no_trade,0.0,0.0
2025-01-24,2025-01-23,381.4866690704822,1196.5995460151798,234.85000610351562,281402.8973541995,1,0,0,1,0.5,buy_use_aggressive_g,-381.4866690704822,1.6243843268300067
2025-01-27,2025-01-24,190.74524196858647,1197.4097798247635,235.4199981689453,282084.9534157916,1,0,0,1,0.5,buy_use_aggressive_g,-190.74524196858647,0.8102338095835906
2025-01-28,2025-01-27,95.37357471050308,1197.8102567391234,238.14999389648438,285353.8789062791,1,0,0,1,0.5,buy_use_aggressive_g,-95.37357471050308,0.400476914359942
2025-01-29,2025-01-28,47.6872642231251,1198.0114094060566,237.07000732421875,284060.2608666146,1,0,0,1,0.5,buy_use_aggressive_g,-47.6872642231251,0.20115266693313774
2025-01-30,2025-01-29,23.843870547883665,1198.1130283568318,234.63999938964844,281149.08411292476,1,0,0,1,0.5,buy_use_aggressive_g,-23.843870547883665,0.10161895077525976
2025-01-31,2025-01-30,11.922054493294572,1198.1631884664778,237.67999267578125,284791.3399135964,1,0,0,1,0.5,buy_use_aggressive_g,-11.922054493294572,0.050160109646071135
2025-02-03,2025-01-31,11.922173713839506,1198.1631884664778,237.4199981689453,284479.8241855227,1,0,-1,0,0.0,hold_no_trade,0.0,0.0
2025-02-04,2025-02-03,5.961146467788322,1198.1878151975689,242.05999755859375,290039.30076792807,1,0,1,1,0.5,buy_use_aggressive_g,-5.961146467788322,0.02462673109110211
2025-02-05,2025-02-04,2.9806030396265,1198.2004357804656,236.1699981689453,282981.97532734164,1,0,0,1,0.5,buy_use_aggressive_g,-2.9806030396265,0.01262058289679247
2025-02-06,2025-02-05,1.4903164228284482,1198.2066758525311,238.8300018310547,286169.1929042648,1,1,-1,1,0.5,buy_use_aggressive_g,-1.4903164228284482,0.006240072065496525
2025-02-07,2025-02-06,0.7451656629963384,1198.2099277211012,229.14999389648438,274570.54278966034,1,0,0,1,0.5,buy_use_aggressive_g,-0.7451656629963384,0.00325186857012511
2025-02-10,2025-02-07,55870.87753662829,958.5679421768809,233.13999938964844,279351.4069906829,0,-1,-1,-1,0.2,sell_use_conservative_g,55870.13236351364,-239.64198554422023
2025-02-11,2025-02-10,100494.69003650763,766.8543537415047,232.75999450683594,278987.7052009235,0,0,-1,-1,0.2,sell_use_conservative_g,44623.25379110397,-191.7135884353762
2025-02-12,2025-02-11,50247.847491704,986.3443685901348,228.92999267578125,276051.65656884166,0,0,1,1,0.5,buy_use_aggressive_g,-50247.847491704,219.49001484863007
2025-02-13,2025-02-12,50248.34997017892,986.3443685901348,230.3699951171875,277472.49734615366,0,1,-1,0,0.0,hold_no_trade,0.0,0.0
2025-02-14,2025-02-13,25124.42622683931,1096.211549941939,228.67999267578125,275806.0754386687,0,0,1,1,0.5,buy_use_aggressive_g,-25124.42622683931,109.86718135180418
2025-02-18,2025-02-14,25124.67747110158,1096.211549941939,226.64999389648438,273581.0185746977,0,0,0,0,0.0,hold_no_trade,0.0,0.0
2025-02-19,2025-02-18,74811.81450106371,876.9692399535512,226.6300048828125,273559.3576338134,0,0,-1,-1,0.2,sell_use_conservative_g,49686.88578318742,-219.2423099883878
2025-02-20,2025-02-19,37406.28130960436,1044.8007209752432,222.8800048828125,270271.4711021326,0,0,1,1,0.5,buy_use_aggressive_g,-37406.28130960436,167.83148102169199
2025-02-21,2025-02-20,82663.24378479854,835.8405767801945,216.5800018310547,263689.5974343229,-1,1,-1,-1,0.2,sell_use_conservative_g,45256.58841238109,-208.96014419504866
2025-02-24,2025-02-21,41332.035208618196,1030.1522400966135,212.7100067138672,260455.72511587414,-1,1,1,1,0.5,buy_use_aggressive_g,-41332.035208618196,194.31166331641904
2025-02-25,2025-02-24,20666.224264485143,1127.2679542324759,212.8000030517578,260548.8483653048,-1,1,1,1,0.5,buy_use_aggressive_g,-20666.224264485143,97.11571413586233
2025-02-26,2025-02-25,20666.43092672779,1127.2679542324759,214.35000610351562,262296.32379675657,-1,0,1,0,0.0,hold_no_trade,0.0,0.0
2025-02-27,2025-02-26,20666.63759103706,1127.2679542324759,208.74000549316406,255972.5565497919,-1,0,1,0,0.0,hold_no_trade,0.0,0.0
2025-02-28,2025-02-27,68526.13224709507,901.8143633859806,212.27999877929688,259963.28420582344,-1,1,-1,-1,0.2,sell_use_conservative_g,47859.287989682096,-225.4535908464952
2025-03-03,2025-02-28,105504.81443528962,721.4514907087845,205.02000427246094,253416.80214277792,-1,0,0,-1,0.2,sell_use_conservative_g,36977.99692687208,-180.36287267719615
2025-03-04,2025-03-03,134912.2326850631,577.1611925670276,203.8000030517578,252537.68549157947,-1,1,-1,-1,0.2,sell_use_conservative_g,29406.363201629098,-144.2902981417569
2025-03-05,2025-03-04,158965.04309449735,461.72895405362203,208.36000061035156,255170.88824292703,-1,0,0,-1,0.2,sell_use_conservative_g,24051.46128710742,-115.43223851340552
2025-03-06,2025-03-05,177500.4326788237,369.38316324289764,200.6999969482422,251635.6324144053,-1,0,-1,-1,0.2,sell_use_conservative_g,18533.7999338954,-92.34579081072441
2025-03-07,2025-03-06,192222.12673837997,295.5065305943181,199.25,251101.80295929784,-1,-1,-1,-1,0.2,sell_use_conservative_g,14719.919055229471,-73.87663264857953
2025-03-10,2025-03-07,192224.04895964736,295.5065305943181,194.5399932861328,249711.88743747442,-1,0,1,0,0.0,hold_no_trade,0.0,0.0
2025-03-11,2025-03-10,203844.6967536089,236.4052244754545,196.58999633789062,250319.5989674967,-1,1,-1,-1,0.2,sell_use_conservative_g,11618.725553471953,-59.101306118863626
2025-03-12,2025-03-11,213250.46219090302,189.1241795803636,198.88999938964844,250865.3701522093,-1,0,0,-1,0.2,sell_use_conservative_g,9403.72699032657,-47.2810448950909
2025-03-13,2025-03-12,220586.45210820585,151.2993436642909,193.88999938964844,249921.8817589294,-1,0,0,-1,0.2,sell_use_conservative_g,7333.857412680893,-37.82483591607272
2025-03-14,2025-03-13,220588.65797272694,151.2993436642909,197.9499969482422,250538.36258934438,-1,1,0,0,0.0,hold_no_trade,0.0,0.0
2025-03-17,2025-03-14,220590.86385930667,151.2993436642909,195.74000549316406,250206.1982192671,-1,0,1,0,0.0,hold_no_trade,0.0,0.0
2025-03-18,2025-03-17,220593.06976794527,151.2993436642909,192.82000732421875,249766.61032144332,-1,0,1,0,0.0,hold_no_trade,0.0,0.0
2025-03-19,2025-03-18,110297.63784932149,715.3662437174347,195.5399932861328,250180.3483429547,-1,1,1,1,0.5,buy_use_aggressive_g,-110297.63784932149,564.0669000531439
2025-03-20,2025-03-19,138190.87023161788,572.2929949739478,194.9499969482422,249759.3878552894,-1,0,-1,-1,0.2,sell_use_conservative_g,27892.129405917876,-143.07324874348694
2025-03-21,2025-03-20,138192.2521403202,572.2929949739478,196.2100067138672,250481.86452645765,-1,0,1,0,0.0,hold_no_trade,0.0,0.0
2025-03-24,2025-03-21,69096.81703142081,912.236018189453,203.25999450683594,254517.90507754695,0,0,1,1,0.5,buy_use_aggressive_g,-69096.81703142081,339.9430232155053
2025-03-25,2025-03-24,106628.7234848679,729.7888145515624,205.7100067138672,256753.58542597498,0,-1,0,-1,0.2,sell_use_conservative_g,37531.21548527677,-182.44720363789062
2025-03-26,2025-03-25,106629.78977210277,729.7888145515624,201.1300048828125,253412.21760628046,0,0,0,0,0.0,hold_no_trade,0.0,0.0
2025-03-27,2025-03-26,106630.8560700005,729.7888145515624,201.36000061035156,253581.13221353086,0,1,-1,0,0.0,hold_no_trade,0.0,0.0
2025-03-28,2025-03-27,53315.961189280606,1006.4386736817681,192.72000122070312,247276.8236097938,0,0,1,1,0.5,buy_use_aggressive_g,-53315.961189280606,276.64985913020575
2025-03-31,2025-03-28,91613.4976541246,805.1509389454145,190.25999450683594,244801.51087505295,0,-1,0,-1,0.2,sell_use_conservative_g,38297.00330523209,-201.28773473635363
2025-04-01,2025-03-31,91614.41378910115,805.1509389454145,192.1699981689453,246340.26825196604,0,1,-1,0,0.0,hold_no_trade,0.0,0.0
2025-04-02,2025-04-01,123178.85615721194,644.1207511563316,196.00999450683594,249432.96105310353,0,0,-1,-1,0.2,sell_use_conservative_g,31563.526223972898,-161.0301877890829
2025-04-03,2025-04-02,61590.04397288676,989.3370658733702,178.41000366210938,238097.67351841528,0,0,1,1,0.5,buy_use_aggressive_g,-61590.04397288676,345.2163147170386
2025-04-04,2025-04-03,95425.98752619576,791.4696526986961,171.0,230767.2981376728,-1,-1,-1,-1,0.2,sell_use_conservative_g,33835.327652869266,-197.86741317467406
2025-04-07,2025-04-04,123169.5351829312,633.1757221589569,175.25999450683594,234139.90877037187,-1,-1,-1,-1,0.2,sell_use_conservative_g,27742.593396860164,-158.29393053973922
2025-04-08,2025-04-07,144782.3210907643,506.5405777271655,170.66000366210938,231228.53794068936,-1,1,-1,-1,0.2,sell_use_conservative_g,21611.554212481267,-126.63514443179139
2025-04-09,2025-04-08,164143.75041304316,405.2324621817324,191.10000610351562,241583.67640931488,-1,1,-1,-1,0.2,sell_use_conservative_g,19359.981499067933,-101.30811554543311
2025-04-10,2025-04-09,178832.63730879573,324.18596974538593,181.22000122070312,237581.6191417894,-1,-1,1,-1,0.2,sell_use_conservative_g,14687.245458248417,-81.04649243634648
2025-04-11,2025-04-10,190820.87736394687,259.34877579630876,184.8699951171875,238766.68427905903,-1,-1,-1,-1,0.2,sell_use_conservative_g,11986.451728778038,-64.83719394907719
2025-04-14,2025-04-11,200269.305129055,207.479020637047,182.1199951171875,238055.38335439283,0,0,-1,-1,0.2,sell_use_conservative_g,9446.519556334462,-51.86975515926176
2025-04-15,2025-04-14,200271.3078221063,207.479020637047,179.58999633789062,237532.4643785027,0,1,-1,0,0.0,hold_no_trade,0.0,0.0
2025-04-16,2025-04-15,100136.65526759226,781.8876377185514,174.3300018310547,236443.12858274634,0,1,1,1,0.5,buy_use_aggressive_g,-100136.65526759226,574.4086170815044
2025-04-17,2025-04-16,50068.82831707247,1071.956742289714,172.61000061035156,235099.28225797048,-1,1,1,1,0.5,buy_use_aggressive_g,-50068.82831707247,290.06910457116237
2025-04-21,2025-04-17,50069.32900535564,1071.956742289714,167.32000732421875,229429.13897651626,-1,0,1,0,0.0,hold_no_trade,0.0,0.0
2025-04-22,2025-04-21,25034.91484932285,1216.516829529075,173.17999267578125,235711.2904771327,-1,1,1,1,0.5,buy_use_aggressive_g,-25034.91484932285,144.56008723936108
2025-04-23,2025-04-22,12517.582599235671,1285.8279157759985,180.60000610351562,244738.11203645176,-1,1,1,1,0.5,buy_use_aggressive_g,-12517.582599235671,69.31108624692344
