date,signal_source_date,N_risky,N_safe,wealth,p_curr,signal,pJ_t,sigmaJ_t,sigma_curr,sigma_risky_t,target_sigma,p_target,p_floor_applied
2022-11-30,2022-11-29,1461.8320707209414,25.513216227608066,142598.0274049208,0.9896719612046816,1,0.043891371522283326,0.01206174715442473,0.028679138278628336,0.029205162471949254,0.028942150375288793,0.9896719612046816,0
2022-12-01,2022-11-30,944.2963365971407,879.3017694381662,141081.88827524945,0.639205366808573,-1,0.04165123734115649,0.01214973408648941,0.02904940727424087,0.029314366230588914,0.02059957068036514,0.639205366808573,0
2022-12-02,2022-12-01,644.66538739737,1362.2775749728696,140235.0555573224,0.43271884411443456,-1,0.04162267716392647,0.012149724768118847,0.02047645946303219,0.029310026313673937,0.01631309211557552,0.4327188441144346,0
2022-12-05,2022-12-02,644.66538739737,1362.2775749728696,137135.79924942317,0.42783138032015566,0,0.04214801333505278,0.012155481320963286,0.016222054178280695,0.029317628455187338,0.016222054178280695,0.42783138032015566,0
2022-12-06,2022-12-05,1120.0587662777668,633.5520848925038,135319.42232923157,0.7304582329912923,1,0.0409684745362775,0.012182511920898606,0.016132485848782973,0.02937397294488725,0.022753229396835113,0.7304582329912923,0
2022-12-07,2022-12-06,1330.1423511549635,311.2589300208651,135612.13195728054,0.8676538703959914,1,0.04116188131820483,0.012132506842865915,0.02275037957983347,0.029386307913877877,0.026068343746855675,0.8676538703959915,0
2022-12-08,2022-12-07,872.8960684110328,1024.6846194805137,138202.36898073094,0.5706570663777778,-1,0.04098064111819087,0.012129186158245306,0.026114794413125995,0.02938711719177836,0.01912199028568565,0.5706570663777778,0
2022-12-09,2022-12-08,602.3037671388696,1445.4103199430822,136479.4807079804,0.39316709098206576,-1,0.04031707934810086,0.012118596156094289,0.019120120388125057,0.02941720582563868,0.015619358272109673,0.39316709098206576,0
2022-12-12,2022-12-09,602.3037671388696,1445.4103199430822,138447.5596413071,0.393929716737584,0,0.03995188920341181,0.012124210265656323,0.01564357656090594,0.02942530688601973,0.01564357656090594,0.393929716737584,0
2022-12-13,2022-12-12,1090.2157567786044,668.2987913099887,139642.26049851117,0.7220883753638181,1,0.039889280196078965,0.01214523362770145,0.015740943132558513,0.029402966346854794,0.022571954739706655,0.7220883753638181,0
2022-12-14,2022-12-13,1090.2157567786044,668.2987913099888,138650.16848503944,0.7200998173529256,0,0.03990151333558705,0.012145008468273853,0.022540311460235503,0.029425553671521776,0.022540311460235503,0.7200998173529256,0
2022-12-15,2022-12-14,732.4428668387528,1220.842131929044,134704.08493405566,0.48093990147637106,-1,0.040036465956484954,0.012127832016972992,0.022429680699493276,0.029417179755469005,0.017278756358233133,0.48093990147637106,0
2022-12-16,2022-12-15,732.4428668387528,1220.842131929044,133873.10858618902,0.4806972169923854,0,0.03899290496033706,0.012158648169381552,0.017321411432721583,0.02946654271245754,0.017321411432721583,0.4806972169923854,0
2022-12-19,2022-12-16,1165.521332160707,575.9313913370304,131819.43886131505,0.750845780014926,1,0.03894911596806736,0.012162318020704615,0.017149180372931155,0.029467495986830898,0.023308338179881025,0.750845780014926,0
2022-12-20,2022-12-19,1165.521332160707,575.9313913370307,132108.00343621196,0.7515878111065694,0,0.038836210406108386,0.012162225153632727,0.02336087267708529,0.02951858526272116,0.02336087267708529,0.7515878111065694,0
2022-12-21,2022-12-20,777.4593902059331,1157.5110742999527,134477.39231388023,0.5016467639470006,-1,0.038862721053648186,0.012162372624318551,0.023372409273839503,0.029519847943399395,0.017767390949079028,0.5016467639470006,0
